"label","year","month","day","region","island","side","id_reef","reef","reef_joined","protection_status","latitude","longitude","habitat","transect","area","phylum","taxa1","taxa2","taxa3","family","trophic_group","trophic_level","functional_groups","a_ord","b_pen","species","quantity","size","biomass"
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",1,12,0.0077
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",1,25,0.0601
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",10,14,0.1184
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",1,14,0.0118
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",5,18,0.1197
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",2,20,0.0643
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",3,19,0.0835
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",2,18,0.0479
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",1,20,0.0322
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Windward",6,"Vapor",3,"MPA",22.539501,-89.654101,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",1,30,0.1001
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",2,22,0.084
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",1,20,0.0322
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",1,16,0.0172
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",15,"Final",10,"OA",23.171183,-88.951301,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",3,20,0.0965
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",3,18,0.0718
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",1,20,0.0322
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",1,18,0.0239
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",5,20,0.1608
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",15,"Final",10,"OA",23.171183,-88.951301,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",2,25,0.1201
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",3,18,0.0718
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Tetraodontiformes","Balistidae","Herbivore",2.39,"browsers",0.0439,2.8,"Melichthys niger",2,20,0.0643
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",2,10,0.0096
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",2,3,2e-04
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",1,12,0.0084
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",3,15,0.0504
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",2,15,0.0336
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",1,8,0.0024
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",2,12,0.0169
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",2,8,0.0048
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",2,8,0.0048
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",3,16,0.0614
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",3,18,0.0883
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",1,13,0.0108
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",1,15,0.0168
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",1,15,0.0168
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",1,4,3e-04
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",2,10,0.0096
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",1,10,0.0048
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",1,25,0.081
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",1,4,3e-04
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",2,12,0.0169
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",2,12,0.0169
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",1,10,0.0048
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",1,6,0.001
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",4,10,0.0192
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",1,12,0.0084
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",3,15,0.0504
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",2,14,0.0271
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",5,6,0.005
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",1,12,0.0084
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",1,4,3e-04
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",1,3,1e-04
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",1,14,0.0136
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.1,"browsers",0.0239,3.082,"Microspathodon chrysurus",1,9,0.0035
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.3,"piscivores",0.0069,3.153,"Mycteroperca bonaci",1,30,0.0522
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.3,"piscivores",0.0069,3.153,"Mycteroperca bonaci",1,40,0.1294
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.3,"piscivores",0.0069,3.153,"Mycteroperca bonaci",1,28,0.042
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.3,"piscivores",0.0069,3.153,"Mycteroperca bonaci",1,22,0.0196
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Windward",9,"Tata y Rafa",3,"MPA",22.553851,-89.653701,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.3,"piscivores",0.0069,3.153,"Mycteroperca bonaci",1,60,0.4647
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",15,"Final",10,"OA",23.171183,-88.951301,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.3,"piscivores",0.0069,3.153,"Mycteroperca bonaci",1,36,0.0928
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",8,"Piedra Ballena",6,"NTZ",22.567701,-89.779633,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.3,"piscivores",0.0069,3.153,"Mycteroperca bonaci",1,40,0.1294
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.3,"piscivores",0.0069,3.153,"Mycteroperca bonaci",1,60,0.4647
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.3,"piscivores",0.0069,3.153,"Mycteroperca bonaci",1,28,0.042
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",8,"Piedra Ballena",6,"NTZ",22.567701,-89.779633,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.3,"piscivores",0.0069,3.153,"Mycteroperca bonaci",1,40,0.1294
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.3,"piscivores",0.0069,3.153,"Mycteroperca bonaci",2,20,0.0291
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.3,"piscivores",0.0069,3.153,"Mycteroperca bonaci",1,28,0.042
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.3,"piscivores",0.0069,3.153,"Mycteroperca bonaci",1,20,0.0145
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.3,"piscivores",0.0069,3.153,"Mycteroperca bonaci",1,50,0.2615
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.3,"piscivores",0.0069,3.153,"Mycteroperca bonaci",1,30,0.0522
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.3,"piscivores",0.0069,3.153,"Mycteroperca bonaci",1,22,0.0196
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.3,"piscivores",0.0069,3.153,"Mycteroperca bonaci",1,26,0.0333
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.3,"piscivores",0.0069,3.153,"Mycteroperca bonaci",1,14,0.0047
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.5,"piscivores",0.0188,2.94,"Mycteroperca interstitialis",1,36,0.1179
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.5,"piscivores",0.0188,2.94,"Mycteroperca interstitialis",2,25,0.0807
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.5,"piscivores",0.0188,2.94,"Mycteroperca interstitialis",1,36,0.1179
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.5,"piscivores",0.0188,2.94,"Mycteroperca interstitialis",1,24,0.0358
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.5,"piscivores",0.0188,2.94,"Mycteroperca interstitialis",1,16,0.0109
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.5,"piscivores",0.0188,2.94,"Mycteroperca interstitialis",1,10,0.0027
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.5,"piscivores",0.0188,2.94,"Mycteroperca interstitialis",1,22,0.0277
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",15,"Final",10,"OA",23.171183,-88.951301,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.5,"piscivores",0.0188,2.94,"Mycteroperca interstitialis",1,20,0.0209
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.5,"piscivores",0.0188,2.94,"Mycteroperca interstitialis",1,30,0.069
